EventID;tEnergy(keV);IonYield
61370;812.81;0
61371;1104.1;0
61372;165.243;0
61373;1262.17;0
61374;2770.79;0
61375;1346.36;0
61376;2666.26;0
61377;2371.26;1
61378;576.518;0
61379;723.341;0
61380;597.138;0
61381;3017.84;1
61382;283.018;0
61383;207.757;0
61384;770.235;0
61385;8053.89;1
61386;1254.87;0
61387;678.703;0
61388;470.878;0
61389;1308.32;0
61390;5749.08;0
61391;1808.95;1
61392;885.48;0
61393;549.743;0
61394;428.055;0
61395;1144.08;0
61396;0;0
61397;619.665;0
61398;181.586;0
61399;1084.32;0
61400;11949.7;0
61401;1155.11;0
61402;703.398;0
61403;263.455;0
61404;788.758;0
61405;334.119;0
61406;757.641;0
61407;631.693;0
61408;279.972;0
61409;975.82;0
61410;1568.89;0
61411;586.553;0
61412;1091.34;0
61413;660.044;0
61414;1506.54;0
61415;859.484;0
61416;2175.37;0
61417;835.263;0
61418;900.526;0
61419;438.926;0
61420;567.934;0
61421;325.604;0
61422;1778.07;0
61423;397.971;0
61424;837.5;0
61425;427.455;0
61426;681.378;0
61427;767.761;0
61428;1110.22;0
61429;646.472;0
61430;809.795;0
61431;1433.48;0
61432;892.896;0
61433;3154.05;1
61434;1886.3;0
61435;1963.34;0
61436;220.821;0
61437;748.177;0
61438;971.756;0
61439;935.096;0
61440;2907.43;1
61441;524.071;0
61442;790.043;0
61443;924.55;0
61444;1356.09;0
61445;867.36;0
61446;565.55;0
61447;423.85;0
61448;3862.25;2
61449;549.428;0
61450;2801.61;0
61451;0;0
61452;1974.87;0
61453;1555.87;0
61454;2040.26;0
61455;544.453;0
61456;734.179;0
61457;0;0
61458;798.335;0
61459;303.286;0
61460;1865.49;0
61461;273.491;0
61462;747.14;0
61463;220.524;0
61464;246.957;0
61465;1651.27;0
61466;931.005;0
61467;392.789;0
61468;629.707;0
61469;640.756;0
61470;167.876;0
61471;428.747;0
61472;2660.39;1
61473;260.719;0
61474;233.749;0
61475;363.507;0
61476;650.063;0
61477;386.312;0
61478;419.398;0
61479;532.528;0
61480;372.927;0
61481;401.634;0
61482;1030.44;0
61483;443.213;0
61484;861.635;0
61485;460.14;0
61486;849.812;0
61487;736.607;0
61488;1307.89;0
61489;1630.97;0
61490;2535.78;0
61491;739.761;0
61492;276.429;0
61493;1158.48;0
61494;341.055;0
61495;1836.6;1
61496;499.711;0
61497;46.1407;0
61498;524.766;0
61499;4535.89;1
61500;588.78;0
61501;673.952;0
61502;428.58;0
61503;2409.94;0
61504;769.03;0
61505;964.917;0
61506;764.867;0
61507;365.125;0
61508;629.837;0
61509;513.245;0
61510;6952.85;1
61511;583.973;0
61512;1571.95;0
61513;623.528;0
61514;175.304;0
61515;230.991;0
61516;589.714;0
61517;5568.6;1
61518;1844.76;0
61519;628.573;0
61520;216.51;0
61521;1616.21;0
61522;616.068;0
61523;175.92;0
61524;751.348;0
61525;252.701;0
61526;7469.7;0
61527;444.711;0
61528;788.629;0
61529;1047.94;0
61530;378.763;0
61531;629.182;0
61532;295.361;0
61533;1922.68;1
61534;497.334;0
61535;1310.84;1
61536;1689.68;0
61537;732.753;0
61538;17097.9;3
61539;22104.7;2
61540;723.15;0
61541;288.782;0
61542;767.161;0
61543;1475.91;0
61544;0;0
61545;4912.79;1
61546;820.481;0
61547;520.321;0
61548;719.978;0
61549;2728.1;1
61550;2296.03;1
61551;897.63;0
61552;836.067;0
61553;571.225;0
61554;917.678;0
61555;817.758;0
61556;705.212;0
61557;10777.2;2
61558;1270.6;0
61559;721.21;0
61560;8409.35;0
61561;656.131;0
61562;793.031;0
61563;2014.36;1
61564;699.443;0
61565;0;0
61566;729.937;0
61567;110.44;0
61568;270.982;0
61569;850.492;0
61570;0;0
61571;6211.13;0
61572;314.129;0
61573;0;0
61574;638.375;0
61575;406.584;0
61576;3144.19;0
61577;968.694;0
61578;2643.89;1
61579;1665.02;0
61580;494;0
61581;795.526;0
61582;803.803;0
61583;2135.6;0
61584;1248.85;0
61585;669.35;0
61586;0;0
61587;2479.7;1
61588;258.726;0
61589;464.514;0
61590;553.839;0
61591;2089.35;0
61592;441.935;0
61593;7848.76;1
61594;6451.64;1
61595;488.749;0
61596;559.44;0
61597;1504.92;0
61598;3958.97;2
61599;812.252;0
61600;522.357;0
61601;418.099;0
61602;1960.05;1
61603;0;0
61604;952.585;0
61605;185.259;0
61606;524.89;0
61607;377.347;0
61608;477.597;0
61609;1643.16;0
61610;588.135;0
61611;1228.62;0
61612;228.338;0
61613;1696.98;1
61614;527.885;0
61615;646.612;0
61616;498.834;0
61617;525.292;0
61618;382.21;0
61619;712.501;0
61620;498.371;0
61621;1336.6;0
61622;1703.1;0
61623;633.888;0
61624;1096.46;0
61625;217.697;0
61626;2821.62;0
61627;971.974;0
61628;1143.06;0
61629;223.939;0
61630;895.774;0
61631;516.504;0
61632;767.522;0
61633;268.697;0
61634;4010.09;0
61635;726.372;0
61636;522.714;0
61637;536.068;0
61638;432.807;0
61639;1693.76;0
61640;3945.91;1
61641;179.612;0
61642;3080.92;1
61643;606.211;0
61644;277.034;0
61645;741.016;0
61646;406.643;0
61647;0;0
61648;323.096;0
61649;557.82;0
61650;2094.4;1
61651;467.133;0
61652;334.884;0
61653;478.67;0
61654;502.719;0
61655;542.799;0
61656;241.106;0
61657;700.802;0
61658;147.159;0
61659;1166.44;0
61660;911.63;0
61661;849.221;0
61662;889.121;0
61663;478.927;0
61664;760.427;0
61665;468.021;0
61666;1063.15;0
61667;429.663;0
61668;3468.87;1
61669;1373.32;0
61670;2253.18;1
61671;971.941;0
61672;11003.4;0
61673;2085.91;0
61674;899.43;0
61675;364.27;0
61676;1240.37;0
61677;269.723;0
61678;683.224;0
61679;790.86;0
61680;494.92;0
61681;404.671;0
61682;687.854;0
61683;264.329;0
61684;489.01;0
61685;2033.17;1
61686;1251.37;0
61687;279.647;0
61688;595.39;0
61689;1101.42;0
61690;240.766;0
61691;771.775;0
61692;484.508;0
61693;0;0
61694;277.616;0
61695;623.108;0
61696;1150.03;0
61697;2425.59;0
61698;0;0
61699;1562.46;0
61700;0;0
61701;4089.76;1
61702;244.066;0
61703;648.067;0
61704;787.792;0
61705;1040.9;0
61706;0;0
61707;2518.67;0
61708;326.08;0
61709;2327.68;1
61710;0;0
61711;1960.23;0
61712;539.417;0
61713;817.279;0
61714;753.447;0
61715;505.568;0
61716;537.901;0
61717;711.885;0
61718;1559.06;1
61719;1756.75;1
61720;1111.01;0
61721;611.471;0
61722;0;0
61723;530.132;0
61724;1803.02;0
61725;754.185;0
61726;450.582;0
61727;678.616;0
61728;803.381;0
61729;1321.81;0
61730;991.808;0
61731;560.203;0
61732;425.357;0
61733;890.899;0
61734;716.575;0
61735;702.134;0
61736;0;0
61737;632.055;0
61738;475.727;0
61739;0;0
61740;966.539;0
61741;1346.59;0
61742;1220.91;0
61743;0;0
61744;644.779;0
61745;562.37;0
61746;1311.62;0
61747;1038.3;0
61748;914.897;0
61749;751.953;0
61750;276.947;0
61751;411.199;0
61752;1194.99;0
61753;1033.01;0
61754;667.967;0
61755;1156.07;0
61756;602.116;0
61757;50.5782;0
61758;822.499;0
61759;519.95;0
61760;329.482;0
61761;1198.04;0
61762;1415.98;0
61763;244.444;0
61764;377.451;0
61765;1679.83;0
61766;1155.5;0
61767;462.128;0
61768;0;0
61769;443.782;0
61770;707.433;0
61771;573.333;0
61772;743.923;0
61773;849.214;0
61774;1364.51;0
61775;706.36;0
61776;576.494;0
61777;487.294;0
61778;722.848;0
61779;621.461;0
61780;3095.72;1
61781;1475.97;0
61782;3152.11;1
61783;990.157;0
61784;535.86;0
61785;2114.76;0
61786;526.863;0
61787;357.708;0
61788;1739.53;0
61789;353.184;0
61790;2572.65;0
61791;1215;0
61792;738.713;0
61793;553.228;0
61794;1884.06;0
61795;723.879;0
61796;638.098;0
61797;270.693;0
61798;395.141;0
61799;0;0
61800;486.204;0
61801;555.164;0
61802;1755.14;1
61803;1530.83;0
61804;461.55;0
61805;0;0
61806;480.164;0
61807;355.512;0
61808;570.193;0
61809;722.742;0
61810;352.758;0
61811;3749.77;0
61812;561.071;0
61813;1321.39;0
61814;707.09;0
61815;0;0
61816;6346.68;1
61817;789.735;0
61818;1042.28;0
61819;1429.79;0
61820;836.46;0
61821;0;0
61822;1019.03;0
61823;1593.72;0
61824;0;0
61825;439.472;0
61826;712.315;0
61827;388;0
61828;940.521;0
61829;894.65;0
61830;825.907;0
61831;576.177;0
61832;1430.69;0
61833;194.556;0
61834;381.942;0
61835;792.492;0
61836;1426.75;0
61837;15.011;0
61838;0;0
61839;633.24;0
61840;426.821;0
61841;503.938;0
61842;1628.21;0
61843;395.645;0
61844;537.727;0
61845;471.61;0
61846;619.505;0
61847;1739.96;1
61848;481.906;0
61849;420.497;0
61850;407.193;0
61851;708.717;0
61852;337.417;0
61853;638.679;0
61854;745.989;0
61855;8750.01;0
61856;9590.82;0
61857;492.785;0
61858;234.772;0
61859;601.376;0
61860;810.23;0
61861;448.025;0
61862;806.999;0
61863;199.92;0
61864;979.204;0
61865;0;0
61866;1997.29;0
61867;1231.23;0
61868;1036.95;0
61869;1298.21;0
61870;1161.17;0
61871;189.874;0
61872;0;0
61873;0;0
61874;105.033;0
61875;418.077;0
61876;1878.37;0
61877;657.981;0
61878;37.3477;0
61879;201.121;0
61880;1151.11;0
61881;474.193;0
61882;847.968;0
61883;725.331;0
61884;501.177;0
61885;979.528;0
61886;920.773;0
61887;442.318;0
61888;1261.07;0
61889;6127.25;1
61890;1788.8;0
61891;719.441;0
61892;519.443;0
61893;0;0
61894;474.834;0
61895;505.062;0
61896;231.677;0
61897;828.461;0
61898;1103.57;0
61899;765.666;0
61900;406.899;0
61901;3720.35;2
61902;316.538;0
61903;591.478;0
61904;193.533;0
61905;1030.64;0
61906;383.685;0
61907;801.888;0
61908;681.609;0
61909;436.686;0
61910;404.316;0
61911;674.251;0
61912;0;0
61913;422.409;0
61914;412.325;0
61915;2585.23;1
61916;3161.52;1
61917;536.857;0
61918;569.484;0
61919;321.799;0
61920;2607.09;0
61921;1148.99;0
61922;1226.68;0
61923;760.873;0
61924;7121.22;2
61925;850.151;0
61926;2334.52;0
61927;667.732;0
61928;340.597;0
61929;655.295;0
61930;1422.78;0
61931;899.587;0
61932;930.896;0
61933;691.623;0
61934;608.453;0
61935;636.327;0
61936;0;0
61937;285.302;0
61938;724.059;0
61939;1053.84;0
61940;475.037;0
61941;676.469;0
61942;984.578;0
61943;2353.3;0
61944;711.648;0
61945;176.511;0
61946;1058.39;0
61947;834.625;0
61948;251.975;0
61949;903.31;0
61950;1138.09;0
61951;834.672;0
61952;600.708;0
61953;680.009;0
61954;524.165;0
61955;408.578;0
61956;1054.44;0
61957;1194.37;0
61958;893.961;0
61959;1018.33;0
61960;68.1908;0
61961;1411.09;0
61962;571.423;0
61963;640.546;0
61964;0;0
61965;6496.35;0
61966;959.554;0
61967;3230.57;1
61968;292.306;0
61969;824.637;0
61970;10437.5;2
61971;1318.38;0
61972;1559.35;0
61973;387.517;0
61974;0;0
61975;855.648;0
61976;808.842;0
61977;502.995;0
61978;1226.06;0
61979;686.343;0
61980;1204.21;0
61981;340.077;0
61982;720.422;0
61983;1145.74;0
61984;707.989;0
61985;904.812;0
61986;3212.02;1
61987;669.763;0
61988;369.138;0
61989;463.975;0
61990;198.621;0
61991;761.184;0
61992;1833.82;0
61993;10656.1;1
61994;218.362;0
61995;569.543;0
61996;931.186;0
61997;602.453;0
61998;0;0
61999;1186.13;0
62000;1142.9;0
62001;383.143;0
62002;936.698;0
62003;409.183;0
62004;265.966;0
62005;0;0
62006;2208.51;0
62007;438.528;0
62008;2003.44;0
62009;601.858;0
62010;1362.17;1
62011;368.968;0
62012;131.753;0
62013;366.09;0
62014;381.889;0
62015;0;0
62016;1329.11;0
62017;1083.82;0
62018;171.157;0
62019;696.768;0
62020;282.962;0
62021;1087.37;0
62022;891.076;0
62023;288.981;0
62024;792.878;0
62025;1056.35;0
62026;2034.36;0
62027;0;0
62028;657.263;0
62029;597.147;0
62030;560.333;0
62031;144.625;0
62032;344.531;0
62033;1145.39;0
62034;0;0
62035;905.66;0
62036;229.728;0
62037;672.889;0
62038;300.729;0
62039;684.937;0
62040;856.917;0
62041;1704.62;0
62042;1768.53;0
62043;1123.85;0
62044;0;0
62045;2108.78;0
62046;857.091;0
62047;0;0
62048;298.866;0
62049;335.101;0
62050;765.575;0
62051;467.182;0
62052;736.76;0
62053;1070.45;0
62054;0;0
62055;360.713;0
62056;23004.2;0
62057;660.469;0
62058;0;0
62059;738.645;0
62060;623.981;0
62061;809.617;0
62062;5639.78;1
62063;0;0
62064;2145.43;0
62065;0;0
62066;544.223;0
62067;594.719;0
62068;640.925;0
62069;0;0
62070;1030.85;0
62071;347.73;0
62072;0;0
62073;881.72;0
62074;1428.06;0
62075;557.908;0
62076;963.539;0
62077;441.341;0
62078;1436.2;0
62079;651.853;0
62080;1020.28;0
62081;635.816;0
62082;246.158;0
62083;522.558;0
62084;799.601;0
62085;553.278;0
62086;6353.51;0
62087;1074.51;0
62088;0;0
62089;979.002;0
62090;2164.31;0
62091;0;0
62092;277.189;0
62093;1172.88;0
62094;331.057;0
62095;772.815;0
62096;945.809;0
62097;828.136;0
62098;514.705;0
62099;602.413;0
62100;0;0
62101;1453.17;0
62102;792.525;0
62103;546.752;0
62104;600.155;0
62105;823.484;0
62106;631.301;0
62107;0;0
62108;263.654;0
62109;1021.19;0
62110;302.57;0
62111;942.853;0
62112;0;0
62113;672.916;0
62114;802.787;0
62115;440.695;0
62116;250.821;0
62117;658.272;0
62118;665.543;0
62119;624.551;0
62120;748.675;0
62121;736.474;0
62122;1521.84;1
62123;0;0
62124;349.533;0
62125;1138.68;0
62126;531.28;0
62127;0;0
62128;1145.6;0
62129;785.788;0
62130;833.868;0
62131;885.964;0
62132;755.048;0
62133;1067.28;0
62134;1842.79;0
62135;592.79;0
62136;628.459;0
62137;653.29;0
62138;1470.3;0
62139;565.514;0
62140;581.493;0
62141;1392.32;0
62142;635.657;0
62143;14924.2;2
62144;551.916;0
62145;2653.77;1
62146;250.417;0
62147;285.358;0
62148;273.327;0
62149;572.266;0
62150;720.779;0
62151;529.429;0
62152;620.705;0
62153;701.707;0
62154;1123.03;0
62155;1349.9;0
62156;0;0
62157;635.279;0
62158;571.696;0
62159;0;0
62160;920.291;0
62161;369.231;0
62162;512.467;0
62163;3000.8;1
62164;871.693;0
62165;636.285;0
62166;1868.96;1
62167;623.288;0
62168;0;0
62169;1064.78;0
62170;525.895;0
62171;419.24;0
62172;974.428;0
62173;0;0
62174;1060.67;0
62175;112.803;0
62176;627.544;0
62177;409.385;0
62178;964.16;0
62179;2359.05;0
62180;745.93;0
62181;760.613;0
62182;258.685;0
62183;1531.65;0
62184;878.738;0
62185;797.26;0
62186;549.46;0
62187;859.76;0
62188;5229.2;1
62189;2183.42;1
62190;2100.13;0
62191;461.903;0
62192;457.996;0
62193;901.176;0
62194;349.551;0
62195;944.996;0
62196;588.109;0
62197;632.809;0
62198;1087.08;0
62199;305.565;0
62200;8545.56;1
62201;3171.15;0
62202;404.358;0
62203;101.096;0
62204;1913.17;0
62205;688.646;0
62206;355.66;0
62207;796.216;0
62208;408.837;0
62209;575.924;0
62210;1212.74;0
62211;803.059;0
62212;0;0
62213;0;0
62214;534.549;0
62215;907.992;0
62216;1034.36;0
62217;278.069;0
62218;405.991;0
62219;469.519;0
62220;0;0
62221;0;0
62222;809.095;0
62223;1613.67;0
62224;1050.7;0
62225;1572.95;0
62226;675.337;0
62227;998.027;0
62228;780.018;0
62229;418.222;0
62230;788.699;0
62231;1484.26;0
62232;470.114;0
62233;261.765;0
62234;688.127;0
62235;884.155;0
62236;1246.24;1
62237;775.352;0
62238;360.213;0
62239;1956.33;0
62240;849.476;0
62241;830.538;0
62242;1280.39;0
62243;1215.23;0
62244;232.537;0
62245;467.971;0
62246;0;0
62247;640.137;0
62248;122.1;0
62249;775.239;0
62250;2898.23;1
62251;146.368;0
62252;345.762;0
62253;308.099;0
62254;804.956;0
62255;2329.8;1
62256;701.528;0
62257;527.574;0
62258;826.234;0
62259;814.878;0
62260;0;0
62261;0;0
62262;8246.75;0
62263;298.181;0
62264;231.683;0
62265;90.9248;0
62266;1224.88;0
62267;295.385;0
62268;239.228;0
62269;461.183;0
62270;433.081;0
62271;295.946;0
62272;407.66;0
62273;903.957;0
62274;898.757;0
62275;1936.56;0
62276;837.943;0
62277;800.867;1
62278;0;0
62279;416.554;0
62280;782.97;0
62281;365.532;0
62282;664.371;0
62283;1234.98;0
62284;1636.98;0
62285;407.183;0
62286;368.097;0
62287;850.848;0
62288;3458.02;1
62289;910.36;0
62290;632.736;0
62291;135.697;0
62292;228.405;0
62293;913.901;0
62294;1377.2;0
62295;1093.15;0
62296;786.833;0
62297;615.778;0
62298;1097.72;0
62299;632.765;0
62300;460.154;0
62301;833.794;0
62302;620.357;0
62303;535.941;0
62304;2051.07;0
62305;624.901;0
62306;781.566;0
62307;393.615;0
62308;465.689;0
62309;484.583;0
62310;642.949;0
62311;915.067;0
62312;1115.69;0
62313;542.598;0
62314;538.015;0
62315;1516.46;0
62316;570.7;0
62317;594.238;0
62318;1043;0
62319;2258.37;0
62320;1859.72;0
62321;92.8062;0
62322;539.822;0
62323;250.56;0
62324;2901.51;0
62325;610.529;0
62326;1022.16;0
62327;407.305;0
62328;471.14;0
62329;1231.97;0
62330;1922.51;1
62331;744.888;0
62332;440.653;0
62333;502.743;0
62334;2484.77;1
62335;14290.7;0
62336;12349.4;0
62337;310.038;0
62338;706.697;0
62339;193.693;0
62340;1463.63;0
62341;0;0
62342;979.775;0
62343;489.957;0
62344;548.267;0
62345;1097.39;0
62346;2063.25;0
62347;1733.33;1
62348;5813.5;0
62349;1459.61;0
62350;334.928;0
62351;94.6406;0
62352;1039.2;0
62353;428.431;0
62354;498.252;0
62355;848.432;0
62356;512.593;0
62357;1647.82;0
62358;3585.85;1
62359;913.568;0
62360;2577.4;1
62361;414.436;0
62362;2566.54;0
62363;883.482;0
62364;653.382;0
62365;869.511;0
62366;511.426;0
62367;253.045;0
62368;687.489;0
62369;211.402;0
62370;898.144;0
62371;829.395;0
62372;719.137;0
62373;730.38;0
62374;986.824;0
62375;737.526;0
62376;373.37;0
62377;495.319;0
62378;671.499;0
62379;0;0
62380;807.203;0
62381;297.416;0
62382;663.046;0
62383;1005.33;0
62384;3538.19;1
62385;1277.71;0
62386;518.958;0
62387;1259.59;0
62388;295.861;0
62389;9783.02;2
62390;634.728;0
62391;9655.02;1
62392;1053.82;0
62393;53.1821;0
62394;277.034;0
62395;359.08;0
62396;0;0
62397;66.8652;0
62398;310.076;0
62399;1567.64;0
62400;719.466;0
62401;988.014;0
62402;500.039;0
62403;616.267;0
62404;151.596;0
62405;192.242;0
62406;95.2884;0
62407;267.615;0
62408;687.781;0
62409;502.482;0
62410;1296.39;0
62411;0;0
62412;218.8;0
62413;444.796;0
62414;265.829;0
62415;178.529;0
62416;444.234;0
62417;560.504;0
62418;573.135;0
62419;117.382;0
62420;863.133;0
62421;646.032;0
62422;487.632;0
62423;813.759;0
62424;538.26;0
62425;491.604;0
62426;311.811;0
62427;747.535;0
62428;363.54;0
62429;693.951;0
62430;8533.55;0
62431;717.099;0
62432;428.442;0
62433;0;0
62434;931.92;0
62435;2684.62;0
62436;1461.09;0
62437;452.559;0
62438;0;0
62439;1220.67;0
62440;1266.98;0
62441;1478.93;0
62442;406.03;0
62443;291.043;0
62444;578.611;0
62445;5000.75;1
62446;0;0
62447;1068.21;0
62448;800.374;0
62449;711.537;0
62450;780.961;0
62451;480.558;0
62452;571.685;0
62453;255.119;0
62454;0;0
62455;277.623;0
62456;504.744;0
62457;245.469;0
62458;1952.14;1
62459;1003.96;0
62460;1068.1;0
62461;1462.25;0
62462;0;0
62463;530.436;0
62464;436.055;0
62465;700.984;0
62466;696.217;0
62467;974.541;0
62468;599.394;0
62469;493.498;0
62470;765.052;0
62471;463.307;0
62472;0;0
62473;849.806;0
62474;439.81;0
62475;742.523;0
62476;901.431;0
62477;5512.88;1
62478;1628.17;0
62479;478.069;0
62480;352.757;0
62481;1166.02;0
62482;1072.09;0
62483;690.505;0
62484;1195.76;0
62485;2036.89;0
62486;542.465;0
62487;404.562;0
62488;777.38;0
62489;0;0
62490;407.107;0
62491;950.947;0
62492;1444.95;0
62493;1233.78;0
62494;869.38;0
62495;0;0
62496;390.916;0
62497;667.235;0
62498;263.008;0
62499;17.5229;0
62500;1600.18;0
62501;567.257;0
62502;448.039;0
62503;649.35;0
62504;2185.93;1
62505;1321.55;0
62506;822.154;0
62507;145.417;0
62508;598.12;0
62509;1930.67;0
62510;0;0
62511;706.295;0
62512;166.232;0
62513;597.872;0
62514;480.671;0
62515;517.049;0
62516;238.165;0
62517;464.814;0
62518;1045.65;0
62519;899.239;0
62520;608.39;0
62521;962.923;0
62522;478.616;0
62523;615.296;0
62524;330.011;0
62525;304.789;0
62526;552.019;0
62527;471.126;0
62528;622.942;0
62529;1830.71;0
62530;517.249;0
62531;140.693;1
62532;738.085;0
62533;1049.41;0
62534;169.758;0
62535;2046.7;0
62536;86.356;0
62537;1599.44;0
62538;522.119;0
62539;809.978;0
62540;1341.74;0
62541;537.77;0
62542;842.911;0
62543;5855.37;1
62544;152.955;0
62545;412.015;0
62546;619.368;0
62547;1246.97;0
62548;456.847;0
62549;608.998;0
62550;593.931;0
62551;1288.4;0
62552;738.299;0
62553;599.006;0
62554;993.409;0
62555;683.284;0
62556;777.359;0
62557;1499.68;0
62558;673.045;0
62559;129.859;0
62560;593.703;0
62561;613.105;0
62562;2115.51;1
62563;188.752;0
62564;3963.5;1
62565;1362.39;0
62566;2888.92;1
62567;3582.59;0
62568;1996.39;0
62569;1584.32;0
62570;801.743;0
62571;375.663;0
62572;0;0
62573;842.818;0
62574;525.417;0
62575;902.147;0
62576;3970.26;1
62577;1564.69;0
62578;365.301;0
62579;3417.18;1
62580;755.739;0
62581;746.764;0
62582;693.452;0
62583;1728.97;0
62584;2110;0
62585;107.64;0
62586;499.954;0
62587;2761.13;0
62588;1225.37;0
62589;550.325;0
62590;10873.2;2
62591;388.466;0
62592;1071.2;0
62593;573.13;0
62594;901.581;0
62595;652.314;0
62596;913.487;0
62597;0;0
62598;612.897;0
62599;615.23;0
62600;705.972;0
62601;6903.14;0
62602;402.176;0
62603;823.691;0
62604;839.997;0
62605;1635.25;0
62606;875.491;0
62607;633.725;0
62608;565.636;0
62609;433.739;0
62610;659.599;0
62611;0;0
62612;643.362;0
62613;536.987;0
62614;352.827;0
62615;1367.86;0
62616;251.154;0
62617;469.629;0
62618;446.949;0
62619;1080.47;0
62620;746.635;0
62621;1780.34;1
62622;738.774;0
62623;380.907;0
62624;1420.57;0
62625;969.922;0
62626;322.171;0
62627;693.381;0
62628;917.523;0
62629;1831.54;0
62630;973.666;0
62631;3227.38;0
62632;556.03;0
62633;698.156;0
62634;10164.8;1
62635;674.754;0
62636;711.162;0
62637;313.838;0
62638;923.427;0
62639;1651;0
62640;4885.64;2
62641;1117.4;0
62642;432.736;0
62643;9946.45;1
62644;901.705;0
62645;444.174;0
62646;1858.72;0
62647;589.499;0
62648;418.036;0
62649;834.117;0
62650;692.29;0
62651;1402.19;0
62652;542.658;0
62653;801.244;0
62654;775.249;0
62655;251.26;0
62656;1679.53;0
62657;0;0
62658;1029.49;0
62659;890.263;0
62660;0;0
62661;368.661;0
62662;435.514;0
62663;440.846;0
62664;1533.47;0
62665;807.37;0
62666;1739.58;0
62667;833.649;0
62668;832.91;0
62669;483.236;0
62670;174.271;0
62671;0;0
62672;262.702;0
62673;1040.83;0
62674;421.38;0
62675;376.962;0
62676;980.474;0
62677;907.696;0
62678;475.566;0
62679;411.757;0
62680;657.768;0
62681;923.328;0
62682;462.574;0
62683;227.974;0
62684;900.189;0
62685;239.585;0
62686;913.99;0
62687;276.638;0
62688;241.594;0
62689;2660.96;1
62690;134.473;0
62691;305.025;0
62692;464.17;0
62693;161.753;0
62694;245.585;0
62695;1030.37;0
62696;1347.49;0
62697;806.613;0
62698;253.646;0
62699;4339.28;1
62700;355.641;0
62701;484.243;0
62702;289.429;0
62703;384.212;0
62704;365.723;0
62705;749.499;0
62706;822.785;0
62707;812.278;0
62708;0;0
62709;305.321;0
62710;660.012;0
62711;380.576;0
62712;874.472;0
62713;672.174;0
62714;888.949;0
62715;1912.55;0
62716;1270.08;0
62717;847.284;0
62718;438.318;0
62719;2177.46;0
62720;523.106;0
62721;920.839;0
62722;1614.95;0
62723;278.654;0
62724;2076.33;1
62725;1246.17;0
62726;171.974;0
62727;958.526;0
62728;853.918;0
62729;600.566;0
62730;357.435;0
62731;1526.07;0
62732;572.712;0
62733;0;0
62734;760.404;0
62735;646.542;0
62736;0;0
62737;807.126;0
62738;806.248;0
62739;601.916;0
62740;2217.85;0
62741;1060.58;0
62742;1474.12;0
62743;1885.02;1
62744;284.12;0
62745;1030.14;0
62746;943.378;0
62747;144.804;0
62748;1241.89;0
62749;224.883;0
62750;925.328;0
62751;1003.48;0
62752;475.276;0
62753;912.316;0
62754;675.836;0
62755;1778.77;0
62756;204.123;0
62757;4115.74;1
62758;619.885;0
62759;3795.92;1
62760;4719.31;0
62761;446.267;0
62762;0;0
62763;814.775;0
62764;794.756;0
62765;1263.77;0
62766;2254.75;1
62767;2681.53;1
62768;614.051;0
62769;1177.27;0
62770;572.64;0
62771;647.745;0
62772;820.041;0
62773;214.051;0
62774;836.344;0
62775;4853.41;0
62776;490.62;0
62777;3125.8;2
62778;710.13;0
62779;397.888;0
62780;1085.99;0
62781;288.643;0
62782;737.241;0
62783;1196.12;0
62784;1713.43;0
62785;658.253;0
62786;875.242;0
62787;803.186;0
62788;474.081;0
62789;773.727;0
62790;203.718;0
62791;403.667;0
62792;524.684;0
62793;773.93;0
62794;0;0
62795;2035.13;1
62796;0;0
62797;319.885;0
62798;103.961;0
62799;438.121;0
62800;901.127;0
62801;1335.15;0
62802;405.159;0
62803;314.09;0
62804;1973.1;1
62805;488.748;0
62806;650.505;0
62807;1745.66;1
62808;3420.41;1
62809;416.532;0
62810;385.814;0
62811;895.029;0
62812;363.767;0
62813;1008.86;0
62814;1097.9;0
62815;2568.66;1
62816;726.865;0
62817;110.734;0
62818;452.606;0
62819;708.838;0
62820;115.189;0
62821;587.687;0
62822;495.518;0
62823;2641.62;1
62824;673.609;0
62825;794.56;0
62826;474.701;0
62827;375.493;0
62828;426.529;0
62829;356.729;0
62830;2093.28;1
62831;360.536;0
62832;901.892;0
62833;646.651;0
62834;810.516;0
62835;570.417;0
62836;734.308;0
62837;0;0
62838;123.697;0
62839;1267.01;0
62840;709.771;0
62841;174.022;0
62842;815.004;0
62843;0;0
62844;614.956;0
62845;683.846;0
62846;3281.11;0
62847;453.045;0
62848;2322.41;0
62849;580.615;0
62850;888.305;0
62851;1061.79;0
62852;1173.69;0
62853;823.583;0
62854;3526.07;1
62855;0;0
62856;558.373;0
62857;0;0
62858;0;0
62859;381.063;0
62860;930.34;0
62861;1294.83;0
62862;4272.76;1
62863;744.705;0
62864;4842.7;1
62865;537.201;0
62866;1369.56;0
62867;3380.73;1
62868;519.52;0
62869;5320.96;0
62870;1184.87;0
62871;860.741;0
62872;509.088;0
62873;833.565;0
62874;378.103;0
62875;546.649;0
62876;602.11;0
62877;245.357;0
62878;1629.18;1
62879;689.391;0
62880;389.685;0
62881;945.168;0
62882;867.286;0
62883;2561.22;0
62884;6315.15;0
62885;381.189;0
62886;788.212;0
62887;967.7;0
62888;548.793;0
62889;929.32;0
62890;627.524;0
62891;504.191;0
62892;880.319;0
62893;1386.59;0
62894;8926.45;0
62895;271.624;0
62896;2533.45;1
